model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,regime
ar_attitude_only,heave_rate,150,15.0,542880,0.720745169338582,0.5748263272534299,1.1070364316158197,0.5761231933522133,0.7341299638155024,0.9817678134163664,480,0.5533248915043021,0.5965526177110497,0,True,108900,0.040909098999691196,,,,unseen_seastate
dlinear,roll,10,1.0,542880,0.11306236495851357,0.06957444555457441,3.25942469682689,0.998796754552543,6.257000679431415,0.018069738322097764,480,0.9986144488661076,0.9989506710885633,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll,20,2.0,542880,0.802667496313752,0.5012530341758978,6.285602666698202,0.9836928710760755,6.258149735730003,0.12825955437452027,480,0.9814770100052268,0.9855702158499019,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll,30,3.0,542880,1.854086707983904,1.147688405946263,8.864531895835025,0.9562529807875526,6.258818948538503,0.29623587504745635,480,0.9500653704615191,0.9615169253168042,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll,50,5.0,542880,1.5624148804341322,0.9732137316946696,12.020706403631479,0.9831059897602181,6.25953903317843,0.2496054217655032,480,0.9808516951725482,0.9850948453443019,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll,100,10.0,542880,3.070714742527526,2.0469879924366667,6.564312783673568,0.7811732477017511,6.263610691806128,0.4902467432314312,480,0.7706391191068332,0.7910249617003282,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll,150,15.0,542880,4.30400257379026,2.8848396267245673,8.758534298487419,0.7585194397846041,6.26746488344986,0.686721450192022,480,0.7429369861360826,0.7714311536418414,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch,10,1.0,542880,0.057298199454825276,0.03561699233379511,1.2228602601407708,0.9978045260612053,1.7997766828726487,0.03183628280113665,480,0.9974408181494705,0.998107214781324,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch,20,2.0,542880,0.36801400286434044,0.22582090301197888,2.2574679499954007,0.9734242517429027,1.7994950774677116,0.2045095913139244,480,0.9685258163419943,0.9775261891119745,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch,30,3.0,542880,0.8307774516908216,0.4983634657134661,2.9691366291153294,0.9217095055316069,1.7992884411802126,0.461725553656026,480,0.9058050422267979,0.9349310184550444,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch,50,5.0,542880,0.8168217582755813,0.5186416840647944,3.3044138255161024,0.9388965496242028,1.799307264730753,0.45396457530437967,480,0.9305197753133319,0.9462729816626819,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch,100,10.0,542880,1.5495963321984763,1.0579507909976564,2.143658806541388,0.4774524274066875,1.7986835875269107,0.8615169132271254,480,0.45922731453782045,0.49528826633105677,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch,150,15.0,542880,1.8831717766901819,1.2910846192979042,2.6262925581694647,0.4858454690736085,1.799090637361259,1.0467353548414022,480,0.4432469240719528,0.5200924552916076,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave,10,1.0,542880,0.05661179155829919,0.037738377296070644,0.7230439858176025,0.9938696628258109,1.3052269451126672,0.04337314041077543,480,0.9927482310821034,0.9948304988657006,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave,20,2.0,542880,0.38411032012417323,0.25575642598696346,1.3801185991770855,0.9225397072201793,1.3051890619407918,0.29429477408660504,480,0.9085317484032769,0.9345667634027012,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave,30,3.0,542880,0.9087558582802026,0.6011512840158771,1.9144386984978832,0.774673890584302,1.3051257868066772,0.696297527385238,480,0.7337867081704743,0.8096875398880538,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave,50,5.0,542880,0.7953937732103237,0.5268707627465361,2.4740805367882084,0.8966437585097364,1.305196114559555,0.6094055631469094,480,0.8779762983028196,0.9121489601897785,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave,100,10.0,542880,1.1753744824759973,0.8618732471282167,1.4729533632755942,0.36324183434197554,1.3048466130537077,0.9007759768217436,480,0.31494513900035165,0.4090901073957717,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave,150,15.0,542880,1.5246945753869365,1.1392066848046059,1.8518455911559912,0.32211477779258246,1.3047382588874747,1.1685827138134313,480,0.23083537169372137,0.39924658673060515,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll_rate,10,1.0,542880,0.050318984452306634,0.032643031952463035,1.7507606275566403,0.9991739426640044,3.299047438683298,0.015252579839345911,480,0.9990719710456997,0.9992581520288653,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll_rate,20,2.0,542880,0.3632792033375857,0.2371856766957381,3.368958975401052,0.9883724121887415,3.2992335448738204,0.11011018116678349,480,0.9871357583391859,0.9894010605544467,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll_rate,30,3.0,542880,0.8299510627212402,0.536925943636886,4.734841225141871,0.9692748416208415,3.2996776276077266,0.2515248931523521,480,0.965812637102345,0.9721719807828719,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll_rate,50,5.0,542880,0.7106061308306919,0.4666539123408647,6.356646858286032,0.9875031162413616,3.3008478104739085,0.2152798831184734,480,0.9862804618107346,0.9885978662012966,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll_rate,100,10.0,542880,1.550749584400432,1.0568345827215322,3.3400320894805207,0.7844331040136187,3.3023390388764846,0.46959127035243026,480,0.7782446099787698,0.7905209213835037,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll_rate,150,15.0,542880,2.191276816382641,1.4924367945914379,4.761033745378059,0.7881678039697092,3.303717238675165,0.6632761395952191,480,0.7798150717279219,0.7950575773306704,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch_rate,10,1.0,542880,0.05545277106512958,0.029980155198595496,0.9751166377198593,0.9967660494584067,1.256288669542056,0.04414015059559782,480,0.9963001995618149,0.9972493118495996,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch_rate,20,2.0,542880,0.29062461893592234,0.17062439756054612,1.75173518675313,0.9724749640864253,1.2564720932103475,0.2313020882090284,480,0.9691531804967571,0.9758248871636511,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch_rate,30,3.0,542880,0.5288702840280409,0.3346440385018232,2.2061010698625934,0.9425291631633843,1.2564709426767824,0.4209172421459561,480,0.936851723562337,0.9480479065991668,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch_rate,50,5.0,542880,0.6847224337515706,0.4133684179112942,2.178290159899136,0.9011907381838541,1.2560499558821334,0.5451394911046232,480,0.890102135062219,0.9122698216075911,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch_rate,100,10.0,542880,1.2350782862394694,0.8130313193268096,1.6285109886511375,0.4248149543137123,1.2558852337264772,0.9834324451564183,480,0.40437285466598577,0.44468083008003056,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,pitch_rate,150,15.0,542880,1.2971665285753051,0.8863686524716197,1.8234169111921585,0.4939196079477446,1.2565624407980214,1.0323136252198473,480,0.47997087361102453,0.5061388900295319,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave_rate,10,1.0,542880,0.022557232629991476,0.01605473640199492,0.4398398830423327,0.9973698384610481,0.734348118721256,0.030717356053517383,480,0.9969266883107182,0.9977463280046815,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave_rate,20,2.0,542880,0.152247999470555,0.10786027949627253,0.8317851168879822,0.9664972158788118,0.7343764911329834,0.20731600386018542,480,0.9608146701584309,0.9713270094404167,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave_rate,30,3.0,542880,0.35704026224181085,0.2505056748056331,1.1362827111436415,0.9012671694243968,0.7344107746237766,0.48615880182955534,480,0.8842777550898865,0.9158189080785512,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave_rate,50,5.0,542880,0.31767320198035653,0.22716892325625396,1.4001961120139228,0.9485265324011823,0.734264962236321,0.4326411013986452,480,0.9404605281262108,0.9553479304146447,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave_rate,100,10.0,542880,0.555120440698264,0.4296940231498395,0.7683267045109754,0.4779854810685036,0.7341029397003275,0.7561888267670922,480,0.45162399223657407,0.502069261287078,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,heave_rate,150,15.0,542880,0.7343508796822309,0.5733173679277577,1.1070364316158197,0.5599688594373349,0.7341299638155024,1.0003009220132908,480,0.522686139962416,0.5910377788579687,0,False,60300,958.6663876629973,58.0,60.0,0.41091798350966924,unseen_seastate
dlinear,roll,10,1.0,542880,0.1228312777357055,0.07635453394464926,3.25942469682689,0.9985798440577378,6.257000679431415,0.019631015566210136,480,0.9983811083031126,0.9987460678602997,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,roll,20,2.0,542880,0.7901001163742256,0.4884559785930764,6.285602666698202,0.9841995155526566,6.258149735730003,0.12625139214283465,480,0.9819190189688605,0.9861230312369341,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,roll,30,3.0,542880,1.8495431581327826,1.1423565283078543,8.864531895835025,0.9564671274257682,6.258818948538503,0.29550993140082277,480,0.9502480747254116,0.9617587781673219,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,roll,50,5.0,542880,1.5874892597051469,0.9921003788728383,12.020706403631479,0.9825593923773297,6.25953903317843,0.2536112086354483,480,0.9802896497280024,0.9845566156701024,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,roll,100,10.0,542880,3.087844155841555,2.0584665561786273,6.564312783673568,0.7787250693432257,6.263610691806128,0.4929814938659873,480,0.7682343314921598,0.7885436603041351,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,roll,150,15.0,542880,4.293822432797287,2.8774972304118385,8.758534298487419,0.7596604237061523,6.26746488344986,0.6850971665012023,480,0.7439797688073899,0.7726424958596159,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,pitch,10,1.0,542880,0.05860842619465302,0.03611742165485545,1.2228602601407708,0.997702971120357,1.7997766828726487,0.03256427686412033,480,0.9973110011439439,0.9980322007496736,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,pitch,20,2.0,542880,0.3705376744656656,0.22734950837079762,2.2574679499954007,0.9730585133577208,1.7994950774677116,0.20591202449250054,480,0.9680856850972323,0.9772162435171761,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,pitch,30,3.0,542880,0.8311659894728846,0.4985156349149504,2.9691366291153294,0.9216362586514775,1.7992884411802126,0.46194149334261014,480,0.9057081805944462,0.9348799254319529,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,pitch,50,5.0,542880,0.8178241884084613,0.5188179494901646,3.3044138255161024,0.9387464813273154,1.799307264730753,0.45452169534303516,480,0.9303036916984958,0.9461588123233572,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,pitch,100,10.0,542880,1.549063821195862,1.0576114792450062,2.143658806541388,0.477811507399699,1.7986835875269107,0.8612208572635824,480,0.4595942735347117,0.49559832663646436,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,pitch,150,15.0,542880,1.8849362286607447,1.2921401039918827,2.6262925581694647,0.4848815357873385,1.799090637361259,1.0477161014107639,480,0.44209112751114443,0.5193013884513565,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,heave,10,1.0,542880,0.05876054711972564,0.03905692235762372,0.7230439858176025,0.9933954653107816,1.3052269451126672,0.045019410103162884,480,0.9921941163758411,0.9944286711737645,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,heave,20,2.0,542880,0.3858846976073893,0.2566035660347637,1.3801185991770855,0.9218224067502546,1.3051890619407918,0.2956542533643256,480,0.9076635851883829,0.9339944524302287,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,heave,30,3.0,542880,0.9090252013512519,0.6011255481803062,1.9144386984978832,0.7745403035056598,1.3051257868066772,0.69650390065115,480,0.7336394336349563,0.8095889072830645,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,heave,50,5.0,542880,0.7976062378588417,0.5277103645592196,2.4740805367882084,0.8960679680650797,1.305196114559555,0.6111006836148895,480,0.8773252988423769,0.9116748436178995,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,heave,100,10.0,542880,1.1746995705348224,0.8613903844941068,1.4729533632755942,0.36397289037732805,1.3048466130537077,0.9002587421257855,480,0.31583988126724616,0.40965791961589654,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,heave,150,15.0,542880,1.5269876983428265,1.1407361312990378,1.8518455911559912,0.3200741814066945,1.3047382588874747,1.170340248660187,480,0.22844140869466373,0.39754984799951293,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,roll_rate,10,1.0,542880,0.05526302009182444,0.03600062346565341,1.7507606275566403,0.9990036413678987,3.299047438683298,0.016751205042956515,480,0.9988914213863692,0.9990951236297778,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,roll_rate,20,2.0,542880,0.35341771374304576,0.2289368528475344,3.368958975401052,0.9889951232957751,3.2992335448738204,0.1071211567584138,480,0.9877084169667906,0.9900507830598968,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,roll_rate,30,3.0,542880,0.8257204284479551,0.5330514485426316,4.734841225141871,0.9695872831924341,3.2996776276077266,0.25024275751646813,480,0.9660837901553224,0.9725071386005145,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,roll_rate,50,5.0,542880,0.7240691708486162,0.4761350407326922,6.356646858286032,0.987025102271913,3.3008478104739085,0.21935854435671795,480,0.9857901652910546,0.9881255874196223,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,roll_rate,100,10.0,542880,1.5589748897050524,1.062114155149359,3.3400320894805207,0.7821402697668133,3.3023390388764846,0.47208202166772184,480,0.7759661406242283,0.7881977450041449,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,roll_rate,150,15.0,542880,2.185177334011471,1.4883713011791013,4.761033745378059,0.7893454447708312,3.303717238675165,0.6614298912844478,480,0.7809402691186871,0.7962886304150255,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,pitch_rate,10,1.0,542880,0.05604536493567103,0.03022330378804669,0.9751166377198593,0.9966965611676909,1.256288669542056,0.044611852589660585,480,0.9962162365661825,0.9971852629027269,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,pitch_rate,20,2.0,542880,0.2925213730115508,0.17208128207287388,1.75173518675313,0.9721145087880672,1.2564720932103475,0.23281167531874458,480,0.9687739863396032,0.9754772294741847,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,pitch_rate,30,3.0,542880,0.528656036807324,0.3347491145476407,2.2061010698625934,0.9425757170100385,1.2564709426767824,0.420746727083936,480,0.936918613589097,0.948055582682328,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
dlinear,pitch_rate,50,5.0,542880,0.6858538796446957,0.4139706938464188,2.178290159899136,0.9008639204960234,1.2560499558821334,0.5460402879939718,480,0.8896704303557247,0.9119867699428109,1,False,60300,951.1551078529956,53.0,60.0,0.4108913962075974,unseen_seastate
